id,question_fr,sql,difficulty,generation_model,batch_index,variety_profile,variety_style,tables_used,tags,accept_for_training,reject_reasons,runtime_ok,runtime_error,runtime_timeout,execution_ms,result_row_count,result_col_count,result_hash_sha256
cand_000305,Quelles sont les 5 communes avec les plus faibles dépenses de fonctionnement en 2024 pour le budget principal (BP) ?,"SELECT d.city_name,
       CAST(r.value AS REAL) AS total_expense
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE r.safir_field_id = 'D001'
  AND d.document_year = '2024'
  AND d.budget_type = 'BP'
ORDER BY total_expense ASC
LIMIT 5;",easy,openai/gpt-oss-120b,6,ranking_and_outliers,executive_dashboard,"[""documents"", ""extraction_results""]","[""ranking"", ""expense"", ""budget_type"", ""year"", ""municipality""]",True,[],True,,False,4,5,2,be52c044261a4c14d69ee2e905c24aada9db436c6d471517e9772173ad4c30a4
cand_000306,Quelles communes voient les dépenses d'investissement (DF011) représenter plus de 30 % des dépenses de fonctionnement (D001) en 2024 pour le budget principal (BP) ?,"SELECT d.city_name,
       CAST(df.value AS REAL) AS invest,
       CAST(do.value AS REAL) AS expense,
       (CAST(df.value AS REAL) / CAST(do.value AS REAL)) * 100.0 AS pct_invest
FROM documents d
JOIN extraction_results df ON d.document_id = df.document_id AND df.safir_field_id = 'DF011'
JOIN extraction_results do ON d.document_id = do.document_id AND do.safir_field_id = 'D001'
WHERE d.document_year = '2024'
  AND d.budget_type = 'BP'
  AND CAST(df.value AS REAL) > 0
  AND CAST(do.value AS REAL) > 0
  AND (CAST(df.value AS REAL) / CAST(do.value AS REAL)) * 100.0 > 30
ORDER BY pct_invest DESC;",medium,openai/gpt-oss-120b,6,ranking_and_outliers,executive_dashboard,"[""documents"", ""extraction_results""]","[""ratio"", ""investment"", ""expense"", ""budget_type"", ""year"", ""municipality""]",True,[],True,,False,10,57,4,5d7b0a480dd815d4c33bb95cbd85a7468bb5aaaa0f821a17c753a024dba6994f
cand_000307,Quelles communes ont la part de la famille de dépenses D002 supérieure à 30 % du total des dépenses de fonctionnement (D001) en 2024 pour le budget principal (BP) ?,"SELECT d.city_name,
       CAST(d2.value AS REAL) AS d002,
       CAST(d1.value AS REAL) AS d001,
       (CAST(d2.value AS REAL) / CAST(d1.value AS REAL)) * 100.0 AS pct_d002
FROM documents d
JOIN extraction_results d2 ON d.document_id = d2.document_id AND d2.safir_field_id = 'D002'
JOIN extraction_results d1 ON d.document_id = d1.document_id AND d1.safir_field_id = 'D001'
WHERE d.document_year = '2024'
  AND d.budget_type = 'BP'
  AND CAST(d1.value AS REAL) > 0
  AND (CAST(d2.value AS REAL) / CAST(d1.value AS REAL)) * 100.0 > 30
ORDER BY pct_d002 DESC;",medium,openai/gpt-oss-120b,6,ranking_and_outliers,executive_dashboard,"[""documents"", ""extraction_results""]","[""ratio"", ""expense_family"", ""budget_type"", ""year"", ""municipality""]",True,[],True,,False,10,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000308,Quel est le montant moyen des dépenses de fonctionnement par page pour chaque commune en 2024 (budget principal) ?,"SELECT d.city_name,
       (CAST(r.value AS REAL) / d.nb_pages) AS expense_per_page
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE r.safir_field_id = 'D001'
  AND d.document_year = '2024'
  AND d.budget_type = 'BP'
  AND d.nb_pages > 0
ORDER BY expense_per_page DESC
LIMIT 5;",medium,openai/gpt-oss-120b,6,ranking_and_outliers,executive_dashboard,"[""documents"", ""extraction_results""]","[""ratio"", ""expense"", ""pages"", ""budget_type"", ""year"", ""municipality""]",True,[],True,,False,12,5,2,1ac1854dad225a2bd97311171bb910af20c1b829923865d1d055a6e14096c57d
cand_000309,Quelles communes ont un champ « Année » extrait qui ne correspond pas à l’année du document ?,"SELECT d.city_name,
       d.document_year,
       r.value AS extracted_year
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE r.safir_field_id = 'Année'
  AND r.value <> d.document_year
ORDER BY d.city_name
LIMIT 10;",medium,openai/gpt-oss-120b,6,ranking_and_outliers,executive_dashboard,"[""documents"", ""extraction_results""]","[""data_quality"", ""year_mismatch"", ""municipality""]",True,[],True,,False,13,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000310,Quelles sont les 5 communes qui ont généré le plus d’erreurs d’extraction (message_error) en 2023 ?,"SELECT d.city_name,
       COUNT(*) AS error_count
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
WHERE d.document_year = '2023'
  AND r.message_error IS NOT NULL
  AND r.message_error <> ''
GROUP BY d.city_name
ORDER BY error_count DESC
LIMIT 5;",medium,openai/gpt-oss-120b,6,ranking_and_outliers,executive_dashboard,"[""documents"", ""extraction_results""]","[""error_count"", ""year"", ""municipality""]",True,[],True,,False,25,5,2,b38ceb9cc176858ec86ac6cf2ad94ee0c6e99293c1d31fbfe2126f406c96d0ba
cand_000311,Quelles sont les 5 communes avec la plus grande moyenne de pages par document pour le budget annexes (BA) en 2024 ?,"SELECT d.city_name,
       AVG(d.nb_pages) AS avg_pages
FROM documents d
WHERE d.document_year = '2024'
  AND d.budget_type = 'BA'
GROUP BY d.city_name
ORDER BY avg_pages DESC
LIMIT 5;",medium,openai/gpt-oss-120b,6,ranking_and_outliers,executive_dashboard,"[""documents""]","[""pages"", ""budget_type"", ""year"", ""municipality""]",True,[],True,,False,1,4,2,5e0838a4155424bc1a317f10185026cdcdbc6ed3d8a508bf0aa8822ef403bada
cand_000312,Quelles communes affichent le ratio le plus élevé d'investissement (DF011) par rapport au total des dépenses (D001 + D002) pour le budget annexes (BA) en 2023 ?,"SELECT d.city_name,
       CAST(df.value AS REAL) AS invest,
       (CAST(df.value AS REAL) / (CAST(d1.value AS REAL) + CAST(d2.value AS REAL))) * 100.0 AS pct_invest_total
FROM documents d
JOIN extraction_results df ON d.document_id = df.document_id AND df.safir_field_id = 'DF011'
JOIN extraction_results d1 ON d.document_id = d1.document_id AND d1.safir_field_id = 'D001'
JOIN extraction_results d2 ON d.document_id = d2.document_id AND d2.safir_field_id = 'D002'
WHERE d.document_year = '2023'
  AND d.budget_type = 'BA'
  AND (CAST(d1.value AS REAL) + CAST(d2.value AS REAL)) > 0
ORDER BY pct_invest_total DESC
LIMIT 5;",hard,openai/gpt-oss-120b,6,ranking_and_outliers,executive_dashboard,"[""documents"", ""extraction_results""]","[""ratio"", ""investment"", ""expense_total"", ""budget_type"", ""year"", ""municipality""]",True,[],True,,False,14,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000313,Quelles communes affichent une proportion de documents avec erreurs supérieure à 30 % du total des documents pour le budget principal (BP) en 2023 ?,"SELECT city_name,
       (CAST(error_docs AS REAL) / total_docs) * 100.0 AS error_pct
FROM (
    SELECT d.city_name,
           COUNT(*) AS total_docs,
           SUM(CASE WHEN r.message_error IS NOT NULL AND r.message_error <> '' THEN 1 ELSE 0 END) AS error_docs
    FROM documents d
    JOIN extraction_results r ON d.document_id = r.document_id
    WHERE d.document_year = '2023'
      AND d.budget_type = 'BP'
    GROUP BY d.city_name
) sub
WHERE error_pct > 30
ORDER BY error_pct DESC
LIMIT 5;",hard,openai/gpt-oss-120b,6,ranking_and_outliers,executive_dashboard,"[""documents"", ""extraction_results""]","[""error_rate"", ""percentage"", ""budget_type"", ""year"", ""municipality""]",True,[],True,,False,6,5,2,d9f3c4c101204f85ff3008344d5bf42d290d0a0e9b6a8bc907c42b0a5cfcb099
cand_000314,Quelles sont les 5 communes avec le plus grand nombre de retours techniques (is_technical_error = 1) sur les résultats d'extraction en 2024 ?,"SELECT d.city_name,
       COUNT(rf.feedback_id) AS tech_error_count
FROM documents d
JOIN extraction_results r ON d.document_id = r.document_id
JOIN resultfeedbacks rf ON r.result_id = rf.result_id
WHERE d.document_year = '2024'
  AND rf.is_technical_error = 1
GROUP BY d.city_name
ORDER BY tech_error_count DESC
LIMIT 5;",hard,openai/gpt-oss-120b,6,ranking_and_outliers,executive_dashboard,"[""documents"", ""extraction_results"", ""resultfeedbacks""]","[""technical_error"", ""feedback"", ""year"", ""municipality""]",True,[],True,,False,1,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000315,Quelles communes ont le plus grand nombre d'exécutions d'extraction (runs) en 2024 ?,"SELECT d.city_name,
       COUNT(er.run_id) AS run_count
FROM documents d
JOIN extraction_runs er ON d.document_id = er.document_id
WHERE d.document_year = '2024'
GROUP BY d.city_name
ORDER BY run_count DESC
LIMIT 5;",medium,openai/gpt-oss-120b,6,ranking_and_outliers,executive_dashboard,"[""documents"", ""extraction_runs""]","[""run_count"", ""year"", ""municipality""]",True,[],True,,False,1,5,2,2b7ce361ee1e42231c7f8fb23407fb1e0cccdf95d3e0821c21d629ed9a7f4fe8
cand_000316,Quel est le montant total des dépenses de fonctionnement (champ D001) par année pour le budget principal (BP) ?,"SELECT d.document_year,
       SUM(CAST(e.value AS REAL)) AS total_dep_fonctionnement
FROM documents d
JOIN extraction_results e ON d.document_id = e.document_id
WHERE e.safir_field_id = 'D001'
  AND d.budget_type = 'BP'
GROUP BY d.document_year
ORDER BY d.document_year;",easy,openai/gpt-oss-120b,7,year_over_year_trends,investigation_mode,"[""documents"", ""extraction_results""]","[""year_over_year"", ""total"", ""budget"", ""fonctionnement"", ""aggregation""]",True,[],True,,False,10,2,2,59a663bada94ef59386c15a67f778bbb4a92fa772b25fa957d46640500308c60
cand_000317,Quelle est la moyenne du nombre de pages des documents validés (état SUCCESS) chaque année ?,"SELECT d.document_year,
       AVG(d.nb_pages) AS avg_pages
FROM documents d
JOIN states s ON d.state_id = s.state_id
WHERE s.code = 'SUCCESS'
GROUP BY d.document_year
ORDER BY d.document_year;",easy,openai/gpt-oss-120b,7,year_over_year_trends,investigation_mode,"[""documents"", ""states""]","[""pages"", ""average"", ""validation"", ""year_over_year""]",True,[],True,,False,7,2,2,833ac769ebf010bec6f5b4ccd328f6a8662c4d017e2d2caff68a8a3a8a83e276
cand_000318,Combien de documents sont présents chaque année selon le type de masque ?,"SELECT d.document_year,
       d.mask,
       COUNT(*) AS doc_count
FROM documents d
GROUP BY d.document_year, d.mask
ORDER BY d.document_year, d.mask;",easy,openai/gpt-oss-120b,7,year_over_year_trends,investigation_mode,"[""documents""]","[""document_count"", ""mask"", ""year_over_year""]",True,[],True,,False,0,5,3,3b3cf0990d315bd3ecabd9a42906d93cf36a9b101fa5287f1b55abc24ee975f8
cand_000319,Quel est le taux de croissance des dépenses de fonctionnement (D001) entre 2023 et 2024 pour la commune BAGNOLET VILLE - VILLE (budget principal) ?,"WITH sums AS (
  SELECT d.document_year,
         SUM(CAST(e.value AS REAL)) AS total_dep
  FROM documents d
  JOIN extraction_results e ON d.document_id = e.document_id
  WHERE e.safir_field_id = 'D001'
    AND d.budget_type = 'BP'
    AND d.city_name = 'BAGNOLET VILLE - VILLE'
    AND d.document_year IN ('2023','2024')
  GROUP BY d.document_year
)
SELECT (s2024.total_dep - s2023.total_dep) / NULLIF(s2023.total_dep,0) * 100.0 AS growth_percent,
       s2023.total_dep AS total_2023,
       s2024.total_dep AS total_2024
FROM sums s2023
JOIN sums s2024 ON s2023.document_year = '2023' AND s2024.document_year = '2024';",medium,openai/gpt-oss-120b,7,year_over_year_trends,investigation_mode,"[""documents"", ""extraction_results""]","[""growth"", ""year_over_year"", ""commune"", ""fonctionnement"", ""budget""]",True,[],True,,False,4,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000320,Quelles communes ont vu leur ratio investissement (DF011 / D001) augmenter de plus de 20 % entre 2023 et 2024 (budget principal) ?,"WITH ratios AS (
  SELECT d.city_name,
         d.document_year,
         SUM(CASE WHEN e.safir_field_id = 'DF011' THEN CAST(e.value AS REAL) ELSE 0 END) AS invest,
         SUM(CASE WHEN e.safir_field_id = 'D001' THEN CAST(e.value AS REAL) ELSE 0 END) AS fonction
  FROM documents d
  JOIN extraction_results e ON d.document_id = e.document_id
  WHERE d.budget_type = 'BP'
    AND d.document_year IN ('2023','2024')
  GROUP BY d.city_name, d.document_year
), calc AS (
  SELECT r2024.city_name,
         (r2024.invest / NULLIF(r2024.fonction,0)) - (r2023.invest / NULLIF(r2023.fonction,0)) AS ratio_diff
  FROM ratios r2023
  JOIN ratios r2024 ON r2023.city_name = r2024.city_name
    AND r2023.document_year = '2023' AND r2024.document_year = '2024'
)
SELECT city_name,
       ratio_diff * 100.0 AS increase_percent
FROM calc
WHERE ratio_diff > 0.20
ORDER BY increase_percent DESC;",medium,openai/gpt-oss-120b,7,year_over_year_trends,investigation_mode,"[""documents"", ""extraction_results""]","[""investment_ratio"", ""increase"", ""year_over_year"", ""commune"", ""budget""]",True,[],True,,False,22,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000321,"Dans quelles années le champ extrait « Année » ne correspond pas à l'année du document, et combien de documents sont concernés ?","SELECT d.document_year,
       COUNT(*) AS mismatched_docs
FROM documents d
JOIN extraction_results e ON d.document_id = e.document_id
WHERE e.safir_field_id = 'Année'
  AND e.value <> d.document_year
GROUP BY d.document_year
ORDER BY d.document_year;",medium,openai/gpt-oss-120b,7,year_over_year_trends,investigation_mode,"[""documents"", ""extraction_results""]","[""anomaly"", ""year_mismatch"", ""extraction"", ""validation""]",True,[],True,,False,4,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000322,"Quelles sont les 5 communes présentant la plus forte hausse absolue des dépenses de fonctionnement (D001) entre 2023 et 2024 (budget principal), avec le pourcentage d’évolution ?","WITH yearly AS (
  SELECT d.city_name,
         d.document_year,
         SUM(CAST(e.value AS REAL)) AS total_dep
  FROM documents d
  JOIN extraction_results e ON d.document_id = e.document_id
  WHERE e.safir_field_id = 'D001'
    AND d.budget_type = 'BP'
    AND d.document_year IN ('2023','2024')
  GROUP BY d.city_name, d.document_year
), diff AS (
  SELECT y2024.city_name,
         y2024.total_dep - y2023.total_dep AS abs_increase,
         (y2024.total_dep - y2023.total_dep) / NULLIF(y2023.total_dep,0) * 100.0 AS pct_increase
  FROM yearly y2023
  JOIN yearly y2024 ON y2023.city_name = y2024.city_name
    AND y2023.document_year = '2023' AND y2024.document_year = '2024'
)
SELECT city_name, abs_increase, pct_increase
FROM diff
ORDER BY abs_increase DESC
LIMIT 5;",medium,openai/gpt-oss-120b,7,year_over_year_trends,investigation_mode,"[""documents"", ""extraction_results""]","[""top_increase"", ""commune"", ""fonctionnement"", ""year_over_year""]",True,[],True,,False,7,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000323,"Pour chaque masque, quelles années ont enregistré une baisse du total des dépenses de fonctionnement (D001) par rapport à l’année précédente, et de quel pourcentage ?","WITH totals AS (
  SELECT d.mask,
         d.document_year,
         SUM(CAST(e.value AS REAL)) AS total_dep
  FROM documents d
  JOIN extraction_results e ON d.document_id = e.document_id
  WHERE e.safir_field_id = 'D001'
  GROUP BY d.mask, d.document_year
)
SELECT t_current.mask,
       t_current.document_year,
       (t_prev.total_dep - t_current.total_dep) / NULLIF(t_prev.total_dep,0) * 100.0 AS decline_percent
FROM totals t_current
JOIN totals t_prev
  ON t_current.mask = t_prev.mask
  AND t_current.document_year = CAST(t_prev.document_year AS INTEGER) + 1
WHERE t_current.total_dep < t_prev.total_dep
ORDER BY t_current.mask, t_current.document_year;",hard,openai/gpt-oss-120b,7,year_over_year_trends,investigation_mode,"[""documents"", ""extraction_results""]","[""decline"", ""mask"", ""year_over_year"", ""fonctionnement"", ""analysis""]",True,[],True,,False,12,0,3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000324,Quelles communes affichent une variance du total des dépenses de fonctionnement (D001) supérieure à 1 000 000 € entre 2023 et 2024 (budget principal) ?,"WITH sums AS (
  SELECT d.city_name,
         d.document_year,
         SUM(CAST(e.value AS REAL)) AS total_dep
  FROM documents d
  JOIN extraction_results e ON d.document_id = e.document_id
  WHERE e.safir_field_id = 'D001'
    AND d.document_year IN ('2023','2024')
  GROUP BY d.city_name, d.document_year
)
SELECT s2024.city_name,
       ((s2024.total_dep - s2023.total_dep) * (s2024.total_dep - s2023.total_dep)) AS variance_squared
FROM sums s2023
JOIN sums s2024 ON s2023.city_name = s2024.city_name
  AND s2023.document_year = '2023' AND s2024.document_year = '2024'
WHERE ((s2024.total_dep - s2023.total_dep) * (s2024.total_dep - s2023.total_dep)) > 1000000
ORDER BY variance_squared DESC;",hard,openai/gpt-oss-120b,7,year_over_year_trends,investigation_mode,"[""documents"", ""extraction_results""]","[""variance"", ""commune"", ""fonctionnement"", ""year_over_year"", ""budget""]",True,[],True,,False,13,0,2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cand_000325,Quelles communes ont vu leur total dépenses (D001 + D002) dépasser de plus de 10 % le total de l’année précédente en 2024 (budget principal) ?,"WITH totals AS (
  SELECT d.city_name,
         d.document_year,
         SUM(CAST(e.value AS REAL)) AS total_dep
  FROM documents d
  JOIN extraction_results e ON d.document_id = e.document_id
  WHERE e.safir_field_id IN ('D001','D002')
    AND d.budget_type = 'BP'
    AND d.document_year IN ('2023','2024')
  GROUP BY d.city_name, d.document_year
)
SELECT s2024.city_name,
       s2023.total_dep AS total_2023,
       s2024.total_dep AS total_2024,
       (s2024.total_dep - s2023.total_dep) / NULLIF(s2023.total_dep,0) * 100.0 AS pct_change
FROM totals s2023
JOIN totals s2024 ON s2023.city_name = s2024.city_name
  AND s2023.document_year = '2023' AND s2024.document_year = '2024'
WHERE (s2024.total_dep - s2023.total_dep) / NULLIF(s2023.total_dep,0) * 100.0 > 10
ORDER BY pct_change DESC;",hard,openai/gpt-oss-120b,7,year_over_year_trends,investigation_mode,"[""documents"", ""extraction_results""]","[""spike"", ""commune"", ""total_dépenses"", ""year_over_year"", ""budget""]",True,[],True,,False,14,0,4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
