question,response
"Quelles sont les 5 communes avec les plus fortes dépenses extraites pour le champ 'Conso' en 2024, en excluant les documents en erreur ?","### Step-by-Step Solution:
1. Join extraction_results with documents to access city_name and document metadata.
2. Filter for 'Conso' field and 2024 documents with SUCCESS state (via state_id).
3. Exclude documents in error by ensuring only SUCCESS state_id is used.
4. Aggregate values by city_name using SUM(CAST(... AS REAL)) for total consumption.
5. Sort descending and limit to top 5 communes.
Here is the resulting SQL query:

SELECT d.city_name, SUM(CAST(er.value AS REAL)) AS total_conso FROM extraction_results er JOIN documents d ON er.document_id = d.document_id WHERE er.safir_field_id = 'Conso' AND d.document_year = '2024' AND d.state_id = (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY d.city_name ORDER BY total_conso DESC LIMIT 5;"
"Quelle est la répartition des safir_fields présents dans les documents BP de 2023, regroupés par commune ?","### Step-by-Step Solution:
1. Join extraction_results with documents to access commune names.
2. Filter for BP budget_type and 2023 documents.
3. Count distinct safir_field_id per commune to identify field diversity.
4. Group results by city_name and sort by field_count descending.
Here is the resulting SQL query:

SELECT d.city_name, COUNT(DISTINCT er.safir_field_id) AS field_count
FROM extraction_results er
JOIN documents d ON er.document_id = d.document_id
WHERE d.budget_type = 'BP' AND d.document_year = '2023'
GROUP BY d.city_name
ORDER BY field_count DESC;"
"Quels sont les safir_fields les plus absents dans les documents M4_CFU en 2024, avec leur taux de non-extraction ?","### Step-by-Step Solution:
1. Get all safir_field_id from field_rules for M4_CFU mask.
2. Left join with documents to get all 2024 M4_CFU documents.
3. Left join with extraction_results to find which fields were actually extracted.
4. Count documents without extraction (NULL in extraction_results) per field.
5. Calculate absence rate as (missing documents / total M4_CFU 2024 documents) * 100.
6. Sort by absence_rate descending to show most missing fields.
Here is the resulting SQL query:

SELECT fr.safir_field_id, ROUND((COUNT(DISTINCT d.document_id) * 1.0 / (SELECT COUNT(DISTINCT document_id) FROM documents WHERE mask = 'M4_CFU' AND document_year = '2024')) * 100, 2) AS absence_rate
FROM field_rules fr
LEFT JOIN documents d ON fr.mask = d.mask AND d.document_year = '2024'
LEFT JOIN extraction_results er ON fr.safir_field_id = er.safir_field_id AND d.document_id = er.document_id
WHERE fr.mask = 'M4_CFU' AND d.document_year = '2024'
GROUP BY fr.safir_field_id
ORDER BY absence_rate DESC;"
"Quel est le nombre moyen de safir_fields extraits par document dans les budgets BA de 2024, selon leur statut d'extraction ?","### Step-by-Step Solution:
1. Filter BA budgets from 2024 and join with extraction_results.
2. Count distinct safir_field_id per document to get field count.
3. Join this result with documents to access state_id for each document.
4. Calculate average field count per state_id group.
Here is the resulting SQL query:

SELECT d.state_id, AVG(field_count) AS avg_fields
FROM (
  SELECT er.document_id, COUNT(DISTINCT er.safir_field_id) AS field_count
  FROM extraction_results er
  JOIN documents d ON er.document_id = d.document_id
  WHERE d.budget_type = 'BA' AND d.document_year = '2024'
  GROUP BY er.document_id
) AS doc_fields
JOIN documents d ON doc_fields.document_id = d.document_id
GROUP BY d.state_id;"
"Quel est le nombre de documents M57_CA en 2024 avec au moins 10 safir_fields extraits, regroupés par commune ?","### Step-by-Step Solution:
1. Filter documents to only include M57_CA type and 2024 year.
2. Ensure only successful documents by joining with states table for SUCCESS/VALIDATED codes.
3. Count distinct documents that have at least 10 unique safir_fields extracted.
4. Group results by city name to show counts per commune.
Here is the resulting SQL query:

SELECT d.city_name, COUNT(DISTINCT d.document_id) AS documents_with_10_fields
FROM documents d
JOIN extraction_results er ON d.document_id = er.document_id
WHERE d.mask = 'M57_CA' AND d.document_year = '2024'
AND d.state_id IN (SELECT state_id FROM states WHERE code IN ('SUCCESS', 'VALIDATED'))
GROUP BY d.city_name
HAVING COUNT(DISTINCT er.safir_field_id) >= 10;"
"Quelle est la répartition des safir_fields extraits dans les documents M57_CA de 2024, selon leur type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Focus on M57_CA documents from 2024 with successful states.
2. Join extraction_results with documents to access budget_type.
3. Count distinct safir_fields per budget type (BP/BA).
4. Group results by budget_type to show field distribution.
Here is the resulting SQL query:

SELECT d.budget_type, COUNT(DISTINCT er.safir_field_id) AS field_count
FROM extraction_results er
JOIN documents d ON er.document_id = d.document_id
WHERE d.mask = 'M57_CA' AND d.document_year = '2024'
AND d.state_id IN (SELECT state_id FROM states WHERE code IN ('SUCCESS', 'VALIDATED'))
GROUP BY d.budget_type;"
"Quel est le taux de documents en erreur (state ERROR) en 2024, regroupé par type de budget (BP/BA) et masque (M57_CA, M57_CFU) ?","### Step-by-Step Solution:
1. Filter documents from 2024 with ERROR state and valid budget/mask types.
2. Calculate total documents in each budget/mask group using subquery.
3. Compute error rate percentage by dividing error count by total.
4. Group results by budget_type and mask to show error rates.
Here is the resulting SQL query:

SELECT d.budget_type, d.mask, COUNT(*) * 100.0 / (SELECT COUNT(*) FROM documents WHERE document_year = '2024' AND budget_type IN ('BP', 'BA') AND mask IN ('M57_CA', 'M57_CFU')) AS error_rate_percent FROM documents d WHERE d.document_year = '2024' AND d.state_id = (SELECT state_id FROM states WHERE code = 'ERROR') AND d.budget_type IN ('BP', 'BA') AND d.mask IN ('M57_CA', 'M57_CFU') GROUP BY d.budget_type, d.mask"
"Quels sont les trois types de documents (mask) avec le plus de dépenses extraites pour le champ 'D001' en 2024, en excluant les documents en erreur ?","### Step-by-Step Solution:
1. Filter 2024 documents with SUCCESS state and D001 safir_field.
2. Join documents with extraction_results to access values.
3. Sum numeric values for each document mask type.
4. Order by total descending and limit to top 3 masks.
Here is the resulting SQL query:

SELECT d.mask, SUM(CAST(er.value AS REAL)) AS total_depenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'D001' AND d.state_id = (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY d.mask ORDER BY total_depenses DESC LIMIT 3"
"Quelle est la répartition des documents avec avertissements liés à des sections non détectées en 2024, selon leur commune et type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Filter 2024 documents with warning messages about undetected sections.
2. Group results by city_name and budget_type.
3. Count documents in each group to show warning distribution.
4. Order by warning count descending for visibility.
Here is the resulting SQL query:

SELECT d.city_name, d.budget_type, COUNT(*) AS warning_count FROM documents d WHERE d.document_year = '2024' AND d.warning_message LIKE '%sections n''ont pas pu être%' GROUP BY d.city_name, d.budget_type ORDER BY warning_count DESC"
"Quel est le montant total des dépenses extraites pour le champ 'DF011' en 2024, regroupé par commune et type de budget (BP/BA), en excluant les documents en erreur ?","### Step-by-Step Solution:
1. Filter documents from 2024 with successful state (code 'SUCCESS') to ensure data quality.
2. Join with extraction_results to get values for field 'DF011' which represents expenses.
3. Group results by city and budget type (BP/BA) to aggregate total expenses.
4. Use SUM with CAST to convert text values to real numbers for accurate summation.
5. Sort results in descending order by total expenses for easy analysis.
Here is the resulting SQL query:

SELECT d.city_name, d.budget_type, SUM(CAST(er.value AS REAL)) AS total_depenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'DF011' AND d.state_id = (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY d.city_name, d.budget_type ORDER BY total_depenses DESC"
"Quels sont les documents avec des dépenses extraites pour le champ 'D002' supérieures à la moyenne de leur commune en 2024, regroupés par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Filter 2024 documents with successful state and field 'D002' values.
2. Calculate the average expense per city using a subquery.
3. Compare each document's value against its city's average to find values above average.
4. Group results by budget type for organized output.
5. Sort by budget type and expense value for clarity.
Here is the resulting SQL query:

SELECT d.document_id, d.city_name, d.budget_type, er.value AS depense FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year = '2024' AND er.safir_field_id = 'D002' AND d.state_id = (SELECT state_id FROM states WHERE code = 'SUCCESS') AND CAST(er.value AS REAL) > (SELECT AVG(CAST(er2.value AS REAL)) FROM extraction_results er2 JOIN documents d2 ON er2.document_id = d2.document_id WHERE d2.city_name = d.city_name AND er2.safir_field_id = 'D002' AND d2.document_year = '2024') ORDER BY d.budget_type, CAST(er.value AS REAL) DESC"
"Quel est le nombre moyen de pages des documents traités avec succès en 2023 et 2024, selon le type de budget (BP/BA) et le format (PDF, scan) ?","### Step-by-Step Solution:
1. Filter documents from 2023 and 2024 with successful state.
2. Group by budget type and document format to calculate average pages.
3. Use AVG function with nb_pages column after ensuring only valid documents are included.
4. Present results with clear categorization by budget type and format.
Here is the resulting SQL query:

SELECT d.budget_type, d.format, AVG(d.nb_pages) AS avg_pages FROM documents d WHERE d.document_year IN ('2023', '2024') AND d.state_id = (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY d.budget_type, d.format"
Quels sont les documents avec un nombre de pages supérieur à la moyenne de leur catégorie (mask) et un statut d'extraction 'PARTIAL' en 2024 ?,"### Step-by-Step Solution:
1. Filter 2024 documents with 'PARTIAL' extraction state.
2. Calculate average pages per document mask category using subquery.
3. Compare each document's page count against its mask category's average.
4. Return documents with page count above their category's average.
Here is the resulting SQL query:

SELECT d.document_id, d.mask, d.nb_pages FROM documents d WHERE d.document_year = '2024' AND d.state_id = (SELECT state_id FROM states WHERE code = 'PARTIAL') AND d.nb_pages > (SELECT AVG(nb_pages) FROM documents WHERE mask = d.mask AND document_year = '2024')"
"Quelle est l'évolution du montant total des dépenses extraites pour le champ 'D001' entre 2023 et 2024, regroupé par type de budget (BP/BA) ?","### Step-by-Step Solution:
1. Filter documents from 2023 and 2024 with successful state.
2. Join with extraction_results to get 'D001' expense values.
3. Group by year and budget type to calculate total expenses per period.
4. Present results in chronological order to show expense evolution.
Here is the resulting SQL query:

SELECT d.document_year, d.budget_type, SUM(CAST(er.value AS REAL)) AS total_depenses FROM documents d JOIN extraction_results er ON d.document_id = er.document_id WHERE d.document_year IN ('2023', '2024') AND er.safir_field_id = 'D001' AND d.state_id = (SELECT state_id FROM states WHERE code = 'SUCCESS') GROUP BY d.document_year, d.budget_type"
